order_id,customer_id,product_sku,order_date,revenue,region,status
ORD-030463,CUST-0231,,2023-02-12 07:26:00,117.60291907531727,,completed
ORD-039201,CUST-1252,SKU-A1,2023-02-24 10:42:00,117.60291907531727,Central,COMPLETED
ORD-009102,CUST-4454,SKU-B2,2023-01-13 15:24:00,117.60291907531727,Central,COMPLETED
ORD-016305,CUST-0728,,2023-01-23 15:30:00,117.60291907531727,East,COMPLETED
ORD-022727,CUST-1437,,2023-02-01 13:34:00,117.60291907531727,,completed
ORD-034062,CUST-0463,,2023-02-17 07:24:00,117.60291907531727,East,pending
ORD-039179,CUST-4909,,2023-02-24 09:58:00,117.60291907531727,Central,completed
ORD-014970,CUST-2918,SKU-B2,2023-01-21 19:00:00,117.60291907531727,East,pending
ORD-004409,CUST-4471,,2023-01-07 02:58:00,117.60291907531727,Central,COMPLETED
ORD-037656,CUST-0998,,2023-02-22 07:12:00,117.60291907531727,Central,pending
ORD-040421,CUST-1543,SKU-A1,2023-02-26 03:22:00,117.60291907531727,East,completed
ORD-007865,CUST-3905,SKU-C3,2023-01-11 22:10:00,117.60291907531727,East,pending
ORD-044167,CUST-2394,SKU-B2,2023-03-03 08:14:00,117.60291907531727,,completed
ORD-012164,CUST-2294,SKU-C3,2023-01-17 21:28:00,117.60291907531727,Central,completed
ORD-035951,CUST-4020,SKU-A1,2023-02-19 22:22:00,117.60291907531727,West,pending
ORD-048263,CUST-1609,SKU-B2,2023-03-09 00:46:00,117.60291907531727,Central,completed
ORD-002772,CUST-2560,SKU-A1,2023-01-04 20:24:00,117.60291907531727,East,COMPLETED
ORD-022647,CUST-4071,,2023-02-01 10:54:00,117.60291907531727,West,pending
ORD-023051,CUST-4858,SKU-C3,2023-02-02 00:22:00,117.60291907531727,East,completed
ORD-002481,CUST-3548,SKU-B2,2023-01-04 10:42:00,117.60291907531727,East,COMPLETED
ORD-027162,CUST-2584,SKU-C3,2023-02-07 17:24:00,117.60291907531727,West,COMPLETED
ORD-006180,CUST-4339,SKU-A1,2023-01-09 14:00:00,117.60291907531727,West,pending
ORD-013094,CUST-2043,,2023-01-19 04:28:00,117.60291907531727,West,COMPLETED
ORD-035254,CUST-2879,,2023-02-18 23:08:00,117.60291907531727,Central,COMPLETED
ORD-009832,CUST-0746,,2023-01-14 15:44:00,117.60291907531727,Central,COMPLETED
ORD-049938,CUST-4264,SKU-B2,2023-03-11 08:36:00,117.60291907531727,,completed
ORD-018993,CUST-1107,SKU-B2,2023-01-27 09:06:00,117.60291907531727,West,completed
ORD-042903,CUST-4844,SKU-B2,2023-03-01 14:06:00,117.60291907531727,West,COMPLETED
ORD-020185,CUST-2216,SKU-A1,2023-01-29 00:50:00,117.60291907531727,West,COMPLETED
ORD-012803,CUST-1931,SKU-B2,2023-01-18 18:46:00,117.60291907531727,,COMPLETED
ORD-022973,CUST-2187,SKU-C3,2023-02-01 21:46:00,117.60291907531727,,completed
ORD-015397,CUST-4855,SKU-C3,2023-01-22 09:14:00,117.60291907531727,,pending
ORD-035372,CUST-2826,SKU-A1,2023-02-19 03:04:00,117.60291907531727,,COMPLETED
ORD-049580,CUST-3414,,2023-03-10 20:40:00,117.60291907531727,East,completed
ORD-022938,CUST-4097,SKU-A1,2023-02-01 20:36:00,117.60291907531727,,completed
ORD-048502,CUST-0330,SKU-C3,2023-03-09 08:44:00,117.60291907531727,East,COMPLETED
ORD-003353,CUST-1353,,2023-01-05 15:46:00,117.60291907531727,Central,completed
ORD-018070,CUST-4742,SKU-A1,2023-01-26 02:20:00,117.60291907531727,West,pending
ORD-035490,CUST-3489,SKU-B2,2023-02-19 07:00:00,117.60291907531727,,COMPLETED
ORD-011213,CUST-3588,SKU-A1,2023-01-16 13:46:00,117.60291907531727,East,completed
ORD-004840,CUST-3663,,2023-01-07 17:20:00,117.60291907531727,,pending
ORD-042734,CUST-2279,SKU-B2,2023-03-01 08:28:00,117.60291907531727,Central,COMPLETED
ORD-015250,CUST-2884,SKU-B2,2023-01-22 04:20:00,117.60291907531727,East,pending
ORD-044087,CUST-4640,SKU-A1,2023-03-03 05:34:00,117.60291907531727,East,pending
ORD-016163,CUST-3548,,2023-01-23 10:46:00,117.60291907531727,West,pending
ORD-025989,CUST-0621,SKU-B2,2023-02-06 02:18:00,117.60291907531727,,completed
ORD-020500,CUST-2865,SKU-C3,2023-01-29 11:20:00,117.60291907531727,West,completed
ORD-016120,CUST-1683,SKU-B2,2023-01-23 09:20:00,117.60291907531727,,pending
ORD-006063,CUST-1190,,2023-01-09 10:06:00,117.60291907531727,,completed
ORD-031109,CUST-1316,SKU-A1,2023-02-13 04:58:00,117.60291907531727,West,COMPLETED
ORD-044341,CUST-3164,,2023-03-03 14:02:00,117.60291907531727,Central,completed
ORD-000570,CUST-4144,SKU-C3,2023-01-01 19:00:00,117.60291907531727,West,pending
ORD-024527,CUST-1366,SKU-B2,2023-02-04 01:34:00,117.60291907531727,Central,completed
ORD-034765,CUST-3106,,2023-02-18 06:50:00,117.60291907531727,East,pending
ORD-024535,CUST-2152,,2023-02-04 01:50:00,117.60291907531727,Central,pending
ORD-012509,CUST-0330,SKU-C3,2023-01-18 08:58:00,117.60291907531727,Central,COMPLETED
ORD-013407,CUST-2788,,2023-01-19 14:54:00,117.60291907531727,West,COMPLETED
ORD-004260,CUST-4665,SKU-C3,2023-01-06 22:00:00,117.60291907531727,,completed
ORD-028071,CUST-3795,SKU-A1,2023-02-08 23:42:00,117.60291907531727,East,completed
ORD-030017,CUST-3546,,2023-02-11 16:34:00,117.60291907531727,Central,completed
ORD-005315,CUST-1503,,2023-01-08 09:10:00,117.60291907531727,Central,pending
ORD-042553,CUST-3366,SKU-A1,2023-03-01 02:26:00,117.60291907531727,West,COMPLETED
ORD-041628,CUST-4742,,2023-02-27 19:36:00,117.60291907531727,Central,pending
ORD-009424,CUST-4664,,2023-01-14 02:08:00,117.60291907531727,West,COMPLETED
ORD-037724,CUST-0274,SKU-B2,2023-02-22 09:28:00,117.60291907531727,East,completed
ORD-007625,CUST-3981,,2023-01-11 14:10:00,117.60291907531727,West,pending
ORD-021362,CUST-3733,SKU-A1,2023-01-30 16:04:00,117.60291907531727,Central,pending
ORD-043212,CUST-4215,,2023-03-02 00:24:00,117.60291907531727,East,completed
ORD-021956,CUST-4034,SKU-A1,2023-01-31 11:52:00,117.60291907531727,Central,COMPLETED
ORD-024283,CUST-1094,,2023-02-03 17:26:00,117.60291907531727,,COMPLETED
ORD-046206,CUST-3521,,2023-03-06 04:12:00,117.60291907531727,East,COMPLETED
ORD-040810,CUST-4049,SKU-A1,2023-02-26 16:20:00,117.60291907531727,,completed
ORD-011431,CUST-0380,,2023-01-16 21:02:00,117.60291907531727,West,completed
ORD-030856,CUST-4257,,2023-02-12 20:32:00,117.60291907531727,West,completed
ORD-017431,CUST-1027,SKU-C3,2023-01-25 05:02:00,117.60291907531727,,completed
ORD-043023,CUST-2754,,2023-03-01 18:06:00,117.60291907531727,West,pending
ORD-027715,CUST-3996,SKU-C3,2023-02-08 11:50:00,117.60291907531727,East,COMPLETED
ORD-037283,CUST-2486,SKU-C3,2023-02-21 18:46:00,117.60291907531727,Central,pending
ORD-002751,CUST-1325,SKU-B2,2023-01-04 19:42:00,117.60291907531727,Central,COMPLETED
ORD-019779,CUST-0811,SKU-A1,2023-01-28 11:18:00,117.60291907531727,East,completed
ORD-037946,CUST-1187,SKU-C3,2023-02-22 16:52:00,117.60291907531727,West,completed
ORD-003728,CUST-2835,SKU-B2,2023-01-06 04:16:00,117.60291907531727,Central,completed
ORD-041770,CUST-3958,,2023-02-28 00:20:00,117.60291907531727,,pending
ORD-035646,CUST-0470,SKU-C3,2023-02-19 12:12:00,117.60291907531727,,pending
ORD-034972,CUST-3410,SKU-A1,2023-02-18 13:44:00,117.60291907531727,East,pending
ORD-037568,CUST-0303,,2023-02-22 04:16:00,117.60291907531727,Central,COMPLETED
ORD-017820,CUST-2937,SKU-C3,2023-01-25 18:00:00,117.60291907531727,Central,pending
ORD-021932,CUST-3993,SKU-A1,2023-01-31 11:04:00,117.60291907531727,West,COMPLETED
ORD-039923,CUST-4161,SKU-B2,2023-02-25 10:46:00,117.60291907531727,Central,COMPLETED
ORD-042250,CUST-2986,SKU-A1,2023-02-28 16:20:00,117.60291907531727,East,completed
ORD-038360,CUST-0682,SKU-B2,2023-02-23 06:40:00,117.60291907531727,,pending
ORD-009287,CUST-0801,SKU-C3,2023-01-13 21:34:00,117.60291907531727,,COMPLETED
ORD-004115,CUST-4540,SKU-B2,2023-01-06 17:10:00,117.60291907531727,Central,pending
ORD-036858,CUST-3780,SKU-B2,2023-02-21 04:36:00,117.60291907531727,,COMPLETED
ORD-045150,CUST-3237,,2023-03-04 17:00:00,117.60291907531727,,pending
ORD-032931,CUST-3609,SKU-B2,2023-02-15 17:42:00,117.60291907531727,West,pending
ORD-006025,CUST-0002,SKU-A1,2023-01-09 08:50:00,117.60291907531727,Central,COMPLETED
ORD-010999,CUST-2859,SKU-C3,2023-01-16 06:38:00,117.60291907531727,Central,pending
ORD-018858,CUST-0328,SKU-A1,2023-01-27 04:36:00,117.60291907531727,,completed
ORD-044146,CUST-2683,SKU-B2,2023-03-03 07:32:00,117.60291907531727,,COMPLETED
ORD-003851,CUST-1988,SKU-A1,2023-01-06 08:22:00,117.60291907531727,East,pending
ORD-023768,CUST-1905,SKU-A1,2023-02-03 00:16:00,117.60291907531727,Central,completed
ORD-013273,CUST-1229,SKU-B2,2023-01-19 10:26:00,117.60291907531727,Central,pending
ORD-018658,CUST-4100,SKU-A1,2023-01-26 21:56:00,117.60291907531727,,completed
ORD-000332,CUST-2455,SKU-C3,2023-01-01 11:04:00,117.60291907531727,West,pending
ORD-012676,CUST-0166,,2023-01-18 14:32:00,117.60291907531727,,pending
ORD-002565,CUST-4716,SKU-C3,2023-01-04 13:30:00,117.60291907531727,West,pending
ORD-020341,CUST-0955,SKU-B2,2023-01-29 06:02:00,117.60291907531727,West,pending
ORD-014585,CUST-1791,,2023-01-21 06:10:00,117.60291907531727,West,completed
ORD-029160,CUST-2143,,2023-02-10 12:00:00,117.60291907531727,West,COMPLETED
ORD-049600,CUST-3977,SKU-B2,2023-03-10 21:20:00,117.60291907531727,West,pending
ORD-034013,CUST-3078,SKU-B2,2023-02-17 05:46:00,117.60291907531727,,COMPLETED
ORD-012385,CUST-0611,,2023-01-18 04:50:00,117.60291907531727,Central,pending
ORD-047525,CUST-3355,,2023-03-08 00:10:00,117.60291907531727,Central,COMPLETED
ORD-049484,CUST-2595,SKU-A1,2023-03-10 17:28:00,117.60291907531727,Central,pending
ORD-003535,CUST-3903,SKU-A1,2023-01-05 21:50:00,117.60291907531727,Central,completed
ORD-031874,CUST-3921,,2023-02-14 06:28:00,117.60291907531727,East,pending
ORD-005540,CUST-0611,SKU-C3,2023-01-08 16:40:00,117.60291907531727,Central,pending
ORD-023037,CUST-0515,SKU-A1,2023-02-01 23:54:00,117.60291907531727,East,completed
ORD-022883,CUST-1808,SKU-C3,2023-02-01 18:46:00,117.60291907531727,,pending
ORD-012510,CUST-3599,,2023-01-18 09:00:00,117.60291907531727,,completed
ORD-012647,CUST-3561,SKU-A1,2023-01-18 13:34:00,117.60291907531727,,COMPLETED
ORD-027754,CUST-1235,SKU-C3,2023-02-08 13:08:00,117.60291907531727,West,COMPLETED
ORD-009248,CUST-1217,,2023-01-13 20:16:00,117.60291907531727,,pending
ORD-020006,CUST-0800,SKU-B2,2023-01-28 18:52:00,117.60291907531727,Central,COMPLETED
ORD-035439,CUST-3179,,2023-02-19 05:18:00,117.60291907531727,East,pending
ORD-045409,CUST-1320,SKU-B2,2023-03-05 01:38:00,117.60291907531727,East,completed
ORD-040543,CUST-1453,SKU-A1,2023-02-26 07:26:00,117.60291907531727,East,COMPLETED
ORD-030572,CUST-2488,,2023-02-12 11:04:00,117.60291907531727,East,COMPLETED
ORD-040456,CUST-4429,SKU-A1,2023-02-26 04:32:00,117.60291907531727,East,completed
ORD-020063,CUST-4117,SKU-A1,2023-01-28 20:46:00,117.60291907531727,Central,completed
ORD-027523,CUST-1328,SKU-A1,2023-02-08 05:26:00,117.60291907531727,Central,completed
ORD-025975,CUST-0445,SKU-A1,2023-02-06 01:50:00,117.60291907531727,East,completed
ORD-047597,CUST-3403,,2023-03-08 02:34:00,117.60291907531727,West,COMPLETED
ORD-001537,CUST-1442,SKU-A1,2023-01-03 03:14:00,117.60291907531727,Central,COMPLETED
ORD-044606,CUST-4300,,2023-03-03 22:52:00,117.60291907531727,,completed
ORD-049678,CUST-4883,SKU-B2,2023-03-10 23:56:00,117.60291907531727,Central,completed
ORD-048211,CUST-2711,,2023-03-08 23:02:00,117.60291907531727,West,COMPLETED
ORD-022544,CUST-1799,SKU-B2,2023-02-01 07:28:00,117.60291907531727,Central,completed
ORD-031429,CUST-2169,SKU-C3,2023-02-13 15:38:00,117.60291907531727,West,pending
ORD-044390,CUST-4218,,2023-03-03 15:40:00,117.60291907531727,West,pending
ORD-030344,CUST-4168,SKU-C3,2023-02-12 03:28:00,117.60291907531727,West,completed
ORD-027356,CUST-4486,SKU-C3,2023-02-07 23:52:00,117.60291907531727,Central,completed
ORD-006475,CUST-3577,SKU-A1,2023-01-09 23:50:00,117.60291907531727,West,pending
ORD-001575,CUST-4655,SKU-B2,2023-01-03 04:30:00,117.60291907531727,West,pending
ORD-010294,CUST-1724,SKU-A1,2023-01-15 07:08:00,117.60291907531727,West,pending
ORD-049684,CUST-4453,SKU-B2,2023-03-11 00:08:00,117.60291907531727,,pending
ORD-046309,CUST-1277,SKU-B2,2023-03-06 07:38:00,117.60291907531727,East,COMPLETED
ORD-035702,CUST-2803,SKU-C3,2023-02-19 14:04:00,117.60291907531727,Central,pending
ORD-009478,CUST-4562,SKU-B2,2023-01-14 03:56:00,117.60291907531727,,completed
ORD-035626,CUST-1709,,2023-02-19 11:32:00,117.60291907531727,,pending
ORD-048982,CUST-3072,SKU-C3,2023-03-10 00:44:00,117.60291907531727,West,pending
ORD-027943,CUST-2267,SKU-C3,2023-02-08 19:26:00,117.60291907531727,,COMPLETED
ORD-035296,CUST-2057,SKU-B2,2023-02-19 00:32:00,117.60291907531727,,COMPLETED
ORD-041459,CUST-1624,SKU-A1,2023-02-27 13:58:00,117.60291907531727,Central,COMPLETED
ORD-030586,CUST-2103,,2023-02-12 11:32:00,117.60291907531727,East,completed
ORD-011311,CUST-1437,SKU-A1,2023-01-16 17:02:00,117.60291907531727,West,COMPLETED
ORD-045877,CUST-3730,SKU-C3,2023-03-05 17:14:00,117.60291907531727,West,COMPLETED
ORD-016297,CUST-3148,,2023-01-23 15:14:00,117.60291907531727,Central,pending
ORD-019001,CUST-2544,SKU-A1,2023-01-27 09:22:00,117.60291907531727,West,completed
ORD-041454,CUST-1926,SKU-C3,2023-02-27 13:48:00,117.60291907531727,West,completed
ORD-034228,CUST-1360,SKU-C3,2023-02-17 12:56:00,117.60291907531727,East,pending
ORD-032972,CUST-2589,SKU-B2,2023-02-15 19:04:00,117.60291907531727,,pending
ORD-020889,CUST-0281,SKU-A1,2023-01-30 00:18:00,117.60291907531727,Central,COMPLETED
ORD-016828,CUST-0372,,2023-01-24 08:56:00,117.60291907531727,East,COMPLETED
ORD-032154,CUST-1954,SKU-B2,2023-02-14 15:48:00,117.60291907531727,Central,completed
ORD-014972,CUST-2209,SKU-A1,2023-01-21 19:04:00,117.60291907531727,West,COMPLETED
ORD-013056,CUST-3323,,2023-01-19 03:12:00,117.60291907531727,Central,completed
ORD-006267,CUST-4273,SKU-C3,2023-01-09 16:54:00,117.60291907531727,West,COMPLETED
ORD-035460,CUST-2665,SKU-C3,2023-02-19 06:00:00,117.60291907531727,East,completed
ORD-045141,CUST-4232,SKU-B2,2023-03-04 16:42:00,117.60291907531727,,COMPLETED
ORD-030374,CUST-3820,SKU-A1,2023-02-12 04:28:00,117.60291907531727,Central,COMPLETED
ORD-039076,CUST-3716,SKU-C3,2023-02-24 06:32:00,117.60291907531727,Central,pending
ORD-045856,CUST-0464,SKU-C3,2023-03-05 16:32:00,117.60291907531727,East,pending
ORD-043984,CUST-1423,SKU-C3,2023-03-03 02:08:00,117.60291907531727,Central,completed
ORD-028975,CUST-4739,SKU-B2,2023-02-10 05:50:00,117.60291907531727,East,completed
ORD-032706,CUST-1183,,2023-02-15 10:12:00,117.60291907531727,,pending
ORD-032015,CUST-3142,,2023-02-14 11:10:00,117.60291907531727,Central,COMPLETED
ORD-031559,CUST-1154,SKU-A1,2023-02-13 19:58:00,117.60291907531727,,completed
ORD-021423,CUST-3990,SKU-B2,2023-01-30 18:06:00,117.60291907531727,,pending
ORD-030991,CUST-2346,SKU-A1,2023-02-13 01:02:00,117.60291907531727,East,COMPLETED
ORD-015401,CUST-3683,,2023-01-22 09:22:00,117.60291907531727,West,COMPLETED
ORD-049479,CUST-2463,,2023-03-10 17:18:00,117.60291907531727,,completed
ORD-006966,CUST-3150,SKU-B2,2023-01-10 16:12:00,117.60291907531727,Central,completed
ORD-042072,CUST-0844,SKU-C3,2023-02-28 10:24:00,117.60291907531727,East,pending
ORD-021760,CUST-2518,SKU-C3,2023-01-31 05:20:00,117.60291907531727,East,pending
ORD-035886,CUST-3479,SKU-A1,2023-02-19 20:12:00,117.60291907531727,,COMPLETED
ORD-048706,CUST-3395,SKU-B2,2023-03-09 15:32:00,117.60291907531727,,COMPLETED
ORD-008649,CUST-3574,SKU-C3,2023-01-13 00:18:00,117.60291907531727,Central,COMPLETED
ORD-047581,CUST-3641,SKU-B2,2023-03-08 02:02:00,117.60291907531727,West,pending
ORD-046989,CUST-2579,SKU-A1,2023-03-07 06:18:00,117.60291907531727,East,pending
ORD-041314,CUST-4555,SKU-A1,2023-02-27 09:08:00,117.60291907531727,East,pending
ORD-040999,CUST-1573,SKU-B2,2023-02-26 22:38:00,117.60291907531727,Central,pending
ORD-004605,CUST-4975,SKU-A1,2023-01-07 09:30:00,117.60291907531727,East,pending
ORD-028170,CUST-2222,SKU-B2,2023-02-09 03:00:00,117.60291907531727,East,COMPLETED
ORD-020337,CUST-1666,SKU-C3,2023-01-29 05:54:00,117.60291907531727,West,COMPLETED
ORD-030163,CUST-3133,SKU-A1,2023-02-11 21:26:00,117.60291907531727,West,COMPLETED
ORD-022966,CUST-0716,SKU-C3,2023-02-01 21:32:00,117.60291907531727,East,COMPLETED
ORD-037170,CUST-2888,,2023-02-21 15:00:00,117.60291907531727,,COMPLETED
ORD-020071,CUST-3704,,2023-01-28 21:02:00,117.60291907531727,West,completed
ORD-014869,CUST-0935,SKU-A1,2023-01-21 15:38:00,117.60291907531727,Central,completed
ORD-001210,CUST-4222,,2023-01-02 16:20:00,117.60291907531727,East,completed
ORD-010336,CUST-4859,,2023-01-15 08:32:00,117.60291907531727,West,pending
ORD-002510,CUST-4105,SKU-B2,2023-01-04 11:40:00,117.60291907531727,East,COMPLETED
ORD-043152,CUST-4711,SKU-A1,2023-03-01 22:24:00,117.60291907531727,Central,pending
ORD-011860,CUST-3696,SKU-C3,2023-01-17 11:20:00,117.60291907531727,,pending
ORD-033669,CUST-2082,SKU-B2,2023-02-16 18:18:00,117.60291907531727,Central,pending
ORD-005098,CUST-4610,SKU-B2,2023-01-08 01:56:00,117.60291907531727,,COMPLETED
ORD-023119,CUST-3536,,2023-02-02 02:38:00,117.60291907531727,Central,pending
ORD-033203,CUST-0385,SKU-B2,2023-02-16 02:46:00,117.60291907531727,,completed
ORD-031495,CUST-4564,SKU-B2,2023-02-13 17:50:00,117.60291907531727,East,COMPLETED
ORD-047473,CUST-4367,SKU-B2,2023-03-07 22:26:00,117.60291907531727,East,COMPLETED
ORD-035762,CUST-2732,SKU-C3,2023-02-19 16:04:00,117.60291907531727,West,COMPLETED
ORD-015783,CUST-2854,SKU-A1,2023-01-22 22:06:00,117.60291907531727,East,completed
ORD-003064,CUST-1062,SKU-C3,2023-01-05 06:08:00,117.60291907531727,Central,COMPLETED
ORD-005688,CUST-4556,SKU-A1,2023-01-08 21:36:00,117.60291907531727,West,completed
ORD-028731,CUST-1216,SKU-A1,2023-02-09 21:42:00,117.60291907531727,West,pending
ORD-010267,CUST-3552,,2023-01-15 06:14:00,117.60291907531727,,COMPLETED
ORD-033327,CUST-4635,SKU-A1,2023-02-16 06:54:00,117.60291907531727,East,completed
ORD-028402,CUST-1770,SKU-B2,2023-02-09 10:44:00,117.60291907531727,East,completed
ORD-048987,CUST-1015,,2023-03-10 00:54:00,117.60291907531727,Central,completed
ORD-031132,CUST-4381,SKU-C3,2023-02-13 05:44:00,117.60291907531727,East,COMPLETED
ORD-024420,CUST-2701,SKU-A1,2023-02-03 22:00:00,117.60291907531727,West,COMPLETED
ORD-032910,CUST-2886,SKU-A1,2023-02-15 17:00:00,117.60291907531727,West,pending
ORD-012733,CUST-0982,SKU-B2,2023-01-18 16:26:00,117.60291907531727,Central,COMPLETED
ORD-025547,CUST-4334,SKU-C3,2023-02-05 11:34:00,117.60291907531727,Central,COMPLETED
ORD-010979,CUST-4396,SKU-B2,2023-01-16 05:58:00,117.60291907531727,Central,completed
ORD-008738,CUST-4095,,2023-01-13 03:16:00,117.60291907531727,East,COMPLETED
ORD-037528,CUST-1282,,2023-02-22 02:56:00,117.60291907531727,West,completed
ORD-002205,CUST-3038,,2023-01-04 01:30:00,117.60291907531727,Central,completed
ORD-034466,CUST-1320,SKU-B2,2023-02-17 20:52:00,117.60291907531727,Central,completed
ORD-015898,CUST-0330,SKU-A1,2023-01-23 01:56:00,117.60291907531727,East,pending
ORD-039930,CUST-2287,,2023-02-25 11:00:00,117.60291907531727,West,completed
ORD-008413,CUST-3325,SKU-A1,2023-01-12 16:26:00,117.60291907531727,,pending
ORD-021931,CUST-0452,SKU-C3,2023-01-31 11:02:00,117.60291907531727,Central,completed
ORD-042519,CUST-0716,SKU-B2,2023-03-01 01:18:00,117.60291907531727,West,completed
ORD-048538,CUST-2760,SKU-C3,2023-03-09 09:56:00,117.60291907531727,West,COMPLETED
ORD-018056,CUST-0926,,2023-01-26 01:52:00,117.60291907531727,West,completed
ORD-036142,CUST-0504,SKU-C3,2023-02-20 04:44:00,117.60291907531727,Central,COMPLETED
ORD-005676,CUST-4115,SKU-B2,2023-01-08 21:12:00,117.60291907531727,West,pending
ORD-002457,CUST-1204,,2023-01-04 09:54:00,117.60291907531727,,completed
ORD-045614,CUST-2622,SKU-B2,2023-03-05 08:28:00,117.60291907531727,,completed
ORD-021060,CUST-4701,SKU-C3,2023-01-30 06:00:00,117.60291907531727,West,completed
ORD-037522,CUST-0003,SKU-B2,2023-02-22 02:44:00,117.60291907531727,West,completed
ORD-044003,CUST-3410,SKU-A1,2023-03-03 02:46:00,117.60291907531727,East,pending
ORD-042856,CUST-3674,SKU-A1,2023-03-01 12:32:00,117.60291907531727,Central,pending
ORD-000426,CUST-1249,SKU-A1,2023-01-01 14:12:00,117.60291907531727,West,pending
ORD-020529,CUST-4031,SKU-A1,2023-01-29 12:18:00,117.60291907531727,,completed
ORD-006101,CUST-0616,SKU-C3,2023-01-09 11:22:00,117.60291907531727,West,COMPLETED
ORD-025228,CUST-0387,SKU-B2,2023-02-05 00:56:00,117.60291907531727,East,COMPLETED
ORD-037155,CUST-0561,SKU-B2,2023-02-21 14:30:00,117.60291907531727,Central,COMPLETED
ORD-012058,CUST-0956,,2023-01-17 17:56:00,117.60291907531727,,COMPLETED
ORD-017991,CUST-4087,SKU-C3,2023-01-25 23:42:00,117.60291907531727,East,pending
ORD-042898,CUST-1341,,2023-03-01 13:56:00,117.60291907531727,,completed
ORD-003435,CUST-2766,SKU-C3,2023-01-05 18:30:00,117.60291907531727,West,completed
ORD-044961,CUST-1194,SKU-C3,2023-03-04 10:42:00,117.60291907531727,,COMPLETED
ORD-029606,CUST-3702,,2023-02-11 02:52:00,117.60291907531727,East,pending
ORD-009643,CUST-1819,SKU-B2,2023-01-14 09:26:00,117.60291907531727,,completed
ORD-037444,CUST-3206,SKU-A1,2023-02-22 00:08:00,117.60291907531727,,COMPLETED
ORD-036986,CUST-0534,,2023-02-21 08:52:00,117.60291907531727,West,completed
ORD-000242,CUST-1592,SKU-A1,2023-01-01 08:04:00,117.60291907531727,,COMPLETED
ORD-025414,CUST-1944,SKU-C3,2023-02-05 07:08:00,117.60291907531727,,pending
ORD-042202,CUST-3076,SKU-B2,2023-02-28 14:44:00,117.60291907531727,,COMPLETED
ORD-014542,CUST-4227,SKU-A1,2023-01-21 04:44:00,117.60291907531727,West,pending
ORD-031329,CUST-3304,SKU-B2,2023-02-13 12:18:00,117.60291907531727,,COMPLETED
ORD-031883,CUST-1096,SKU-C3,2023-02-14 06:46:00,117.60291907531727,Central,COMPLETED
ORD-049559,CUST-3553,SKU-B2,2023-03-10 19:58:00,117.60291907531727,Central,COMPLETED
ORD-023817,CUST-0891,SKU-A1,2023-02-03 01:54:00,117.60291907531727,,pending
ORD-044928,CUST-0575,,2023-03-04 09:36:00,117.60291907531727,Central,completed
ORD-017154,CUST-4029,SKU-C3,2023-01-24 19:48:00,117.60291907531727,Central,completed
ORD-049646,CUST-1143,SKU-A1,2023-03-10 22:52:00,117.60291907531727,West,COMPLETED
ORD-016640,CUST-1493,SKU-A1,2023-01-24 02:40:00,117.60291907531727,West,completed
ORD-028292,CUST-0834,SKU-A1,2023-02-09 07:04:00,117.60291907531727,,completed
ORD-036931,CUST-1164,SKU-B2,2023-02-21 07:02:00,117.60291907531727,,completed
ORD-029380,CUST-2130,SKU-B2,2023-02-10 19:20:00,117.60291907531727,,completed
ORD-023451,CUST-4779,SKU-C3,2023-02-02 13:42:00,117.60291907531727,,completed
ORD-022566,CUST-0646,SKU-A1,2023-02-01 08:12:00,117.60291907531727,,pending
ORD-016470,CUST-2205,SKU-C3,2023-01-23 21:00:00,117.60291907531727,,completed
ORD-012097,CUST-2991,SKU-C3,2023-01-17 19:14:00,117.60291907531727,,completed
ORD-031278,CUST-0988,SKU-B2,2023-02-13 10:36:00,117.60291907531727,Central,COMPLETED
ORD-036307,CUST-4409,SKU-B2,2023-02-20 10:14:00,117.60291907531727,West,COMPLETED
ORD-001270,CUST-0975,SKU-C3,2023-01-02 18:20:00,117.60291907531727,Central,COMPLETED
ORD-023901,CUST-0867,SKU-B2,2023-02-03 04:42:00,117.60291907531727,East,COMPLETED
ORD-042902,CUST-3598,SKU-C3,2023-03-01 14:04:00,117.60291907531727,Central,completed
ORD-029260,CUST-2811,SKU-C3,2023-02-10 15:20:00,117.60291907531727,West,pending
ORD-027620,CUST-0290,SKU-C3,2023-02-08 08:40:00,117.60291907531727,Central,COMPLETED
ORD-041200,CUST-4336,SKU-C3,2023-02-27 05:20:00,117.60291907531727,Central,pending
ORD-045119,CUST-4605,SKU-C3,2023-03-04 15:58:00,117.60291907531727,West,pending
ORD-045909,CUST-3445,SKU-B2,2023-03-05 18:18:00,117.60291907531727,,COMPLETED
ORD-030431,CUST-2121,SKU-C3,2023-02-12 06:22:00,117.60291907531727,East,COMPLETED
ORD-009767,CUST-2362,SKU-B2,2023-01-14 13:34:00,117.60291907531727,Central,COMPLETED
ORD-027241,CUST-2572,,2023-02-07 20:02:00,117.60291907531727,East,pending
ORD-019382,CUST-3091,,2023-01-27 22:04:00,117.60291907531727,East,COMPLETED
ORD-014498,CUST-3088,,2023-01-21 03:16:00,117.60291907531727,West,pending
ORD-048540,CUST-3877,SKU-A1,2023-03-09 10:00:00,117.60291907531727,East,completed
ORD-030974,CUST-4712,SKU-B2,2023-02-13 00:28:00,117.60291907531727,Central,pending
ORD-016434,CUST-1635,SKU-C3,2023-01-23 19:48:00,117.60291907531727,West,completed
ORD-037779,CUST-4083,SKU-C3,2023-02-22 11:18:00,117.60291907531727,,completed
